1,1,53.74,59.29,122.53,59.059999999999995,1,1,1.0
1,2,0.78,16.02,15.69,26.889999999999997,1,1,1.0
1,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
1,4,316.79,0.0,395.96,116.13,1,1,1.0
2,1,37.28,55.18,117.83000000000001,59.059999999999995,1,1,1.0
2,2,0.78,16.8,9.72,26.109999999999996,1,1,1.0
2,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
2,4,316.79,0.0,395.96,116.11,1,1,1.0
3,1,20.82,51.06,113.14000000000001,59.06,1,1,1.0
3,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
3,4,316.79,0.0,395.96,116.08,1,1,1.0
4,1,4.37,46.95,108.42999999999999,59.06,1,1,1.0
4,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
4,4,316.79,0.0,395.96,116.06,1,1,1.0
5,1,1.72,45.18,93.48,59.07,1,1,1.0
5,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
5,4,316.79,0.0,395.96,116.04,1,1,1.0
6,1,1.72,45.18,74.98,59.07,1,1,1.0
6,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
6,4,316.79,0.0,395.96,116.02,1,1,1.0
7,1,1.72,45.18,58.28,59.07,1,1,1.0
7,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
7,4,316.79,0.0,395.96,116.0,1,1,1.0
8,1,1.72,45.18,41.980000000000004,48.04,1,1,1.0
8,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
8,4,316.79,0.0,395.96,115.98,1,1,1.0
9,1,1.72,45.18,25.68,37.02,1,1,1.0
9,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
9,4,316.79,0.0,395.96,115.96,1,1,1.0
10,1,1.72,45.18,13.379999999999999,37.02,1,1,1.0
10,5,917.65,194.17,40.55000000000007,64.35,1,1,1.0
10,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
10,4,316.79,0.0,395.96,115.94,1,1,1.0
11,5,874.96,184.59,72.40999999999997,71.41,1,1,1.0
11,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
11,4,316.79,0.0,395.96,115.92,1,1,1.0
12,5,832.26,175.02,104.27999999999997,78.45999999999998,1,1,1.0
12,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
12,4,316.79,0.0,395.96,115.9,1,1,1.0
13,5,789.57,165.45,136.14,85.52000000000001,1,1,1.0
13,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
13,4,316.79,0.0,395.96,115.88,1,1,1.0
14,5,746.88,155.88,168.01,92.57,1,1,1.0
14,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
14,4,316.79,0.0,395.96,115.86,1,1,1.0
15,5,704.19,146.31,199.8699999999999,99.62,1,1,1.0
15,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
15,4,316.79,0.0,395.96,115.84,1,1,1.0
16,5,661.5,136.74,231.73000000000002,106.67999999999998,1,1,1.0
16,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
16,4,316.79,0.0,395.96,115.82,1,1,1.0
17,5,618.8,127.17,263.6,113.73,1,1,1.0
17,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
17,4,316.79,0.0,395.96,115.79,1,1,1.0
17,6,0.03,162.45,73.21,99.36000000000001,1,1,1.0
18,5,589.98,122.49,255.22000000000003,110.48,1,1,1.0
18,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
18,4,316.79,0.0,395.96,115.77,1,1,1.0
18,6,7.22,169.91,94.04,107.67999999999998,1,1,1.0
19,5,561.15,117.81,246.85000000000002,107.22999999999999,1,1,1.0
19,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
19,4,316.79,0.0,395.96,115.75,1,1,1.0
19,6,14.41,177.38,114.87,116.0,1,1,1.0
20,5,532.33,113.14,238.4699999999999,103.97000000000001,1,1,1.0
20,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
20,4,316.79,0.0,395.96,115.73,1,1,1.0
20,6,21.6,184.85,135.70000000000002,124.32000000000002,1,1,1.0
21,5,503.5,108.46,230.10000000000002,100.72000000000001,1,1,1.0
21,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
21,4,316.79,0.0,395.96,115.71,1,1,1.0
21,6,28.79,192.32,156.53,132.63,1,1,1.0
22,5,474.67,103.78,221.72999999999996,97.47,1,1,1.0
22,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
22,4,316.79,0.0,395.96,115.69,1,1,1.0
22,6,35.98,199.79,177.36,140.95000000000002,1,1,1.0
23,5,445.85,99.11,213.35000000000002,94.21,1,1,1.0
23,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
23,4,316.79,0.0,395.96,115.67,1,1,1.0
23,6,43.17,207.26,198.19,149.26999999999998,1,1,1.0
24,5,417.02,94.43,204.98000000000002,90.95999999999998,1,1,1.0
24,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
24,4,316.79,0.0,395.96,115.65,1,1,1.0
24,6,50.36,214.73,219.01999999999998,157.58,1,1,1.0
25,5,388.19,89.75,196.60999999999996,87.71000000000001,1,1,1.0
25,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
25,4,316.79,0.0,395.96,115.63,1,1,1.0
25,6,57.56,222.2,239.83999999999997,165.90000000000003,1,1,1.0
26,5,359.37,85.08,188.23000000000002,84.45,1,1,1.0
26,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
26,4,316.79,0.0,395.96,115.61,1,1,1.0
26,6,89.93,236.52,263.62,176.9,1,1,1.0
27,5,330.54,80.4,179.85999999999996,81.19999999999999,1,1,1.0
27,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
27,4,316.79,0.0,395.96,115.59,1,1,1.0
27,6,122.3,250.84,287.4,187.89000000000001,1,1,1.0
28,5,312.91,77.4,175.19,79.62,1,1,1.0
28,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
28,4,316.79,0.0,395.96,115.57,1,1,1.0
28,6,154.68,265.16,311.17,198.89,1,1,1.0
29,5,295.28,74.4,170.52000000000004,78.03999999999999,1,1,1.0
29,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
29,4,316.79,0.0,395.96,115.55,1,1,1.0
29,6,187.05,279.48,334.95,209.89,1,1,1.0
30,5,277.65,71.4,165.85000000000002,76.46000000000001,1,1,1.0
30,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
30,4,316.79,0.0,395.96,115.52,1,1,1.0
30,6,219.42,293.8,358.73,220.87999999999994,1,1,1.0
30,7,866.64,174.4,92.63999999999999,73.96000000000001,1,1,1.0
31,5,260.02,68.4,161.18,74.88,1,1,1.0
31,3,99.39,1.08,217.40000000000003,60.510000000000005,1,1,1.0
31,4,316.79,0.0,395.96,115.5,1,1,1.0
31,6,251.8,308.12,382.49999999999994,231.88,1,1,1.0
31,7,825.23,164.05,111.63999999999999,77.69,1,1,1.0
